acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,db_host_cpu,web_host_cpu,Time,class,db_host_mem,httperf_num,httperf_per,request_rate,stress_ng_cpu,total_time,web_host_mem
11.6171,17.2031,26.9069,1.2945,10.1,19.9,1602349905,0.0,37.6106,6250,0.016,469.4,0,1.6,25.7366
14.0754,17.2334,29.3099,1.3305,10.6,22.0,1602349918,0.0,36.753,6250,0.016,469.4,0,1.6,24.8707
12.2355,17.2603,24.8848,1.3302,10.0,20.1,1602349931,0.0,36.7697,6250,0.016,469.4,0,1.6,24.8543
13.1606,17.2779,26.5545,1.3004,10.0,19.0,1602349944,0.0,36.7657,6250,0.016,469.4,0,1.6,24.8487
14.0509,17.297,29.8907,1.3178,10.9,20.5,1602349957,0.0,36.7602,6250,0.016,469.4,0,1.6,24.8361
19.6478,17.311,28.4176,1.3358,18.8,21.9,1602349970,0.0,36.7621,6250,0.016,469.4,0,1.6,24.845
13.1038,17.213,11.3685,1.4294,10.3,6.6,1602350529,0.0,38.305,9375,0.012,631.5,0,1.7,26.4419
16.4454,17.2165,40.1061,1.361,13.5,28.1,1602350542,0.0,38.3037,9375,0.012,631.5,0,1.7,26.3783
15.6297,17.2264,33.0536,1.3669,12.6,33.0,1602350555,0.0,38.3102,9375,0.012,631.5,0,1.7,26.3862
15.1147,17.2389,36.6367,1.3802,12.3,26.2,1602350568,0.0,37.4953,9375,0.012,631.5,0,1.7,26.3327
23.1768,17.2714,35.7779,1.3368,21.6,26.9,1602350581,0.0,37.4979,9375,0.012,631.5,0,1.7,25.456
17.0832,17.2755,37.9016,1.3608,12.6,26.6,1602350594,0.0,37.4859,9375,0.012,631.5,0,1.7,25.4963
16.887,17.2922,34.2257,1.2995,11.7,26.3,1602350607,0.0,37.4759,9375,0.012,631.5,0,1.7,25.4059
15.8473,17.2977,37.7532,1.3422,12.5,25.8,1602350620,0.0,37.4627,9375,0.012,631.5,0,1.7,25.442
16.4368,17.3175,34.9585,1.3662,13.4,27.2,1602350633,0.0,37.4507,9375,0.012,631.5,0,1.7,25.4483
13.0347,18.1152,13.4071,1.361,12.4,24.9,1602351257,0.0,39.0291,12500,0.008,939.3,0,2.2,26.6847
22.4263,18.1214,62.0435,1.4887,25.2,38.1,1602351270,0.0,39.0256,12500,0.008,939.3,0,2.2,26.8532
26.6299,18.1376,49.3874,1.468,17.4,36.4,1602351283,0.0,39.0242,12500,0.008,939.3,0,2.2,25.9458
25.3233,18.1561,58.8042,1.4944,18.3,37.1,1602351296,0.0,38.1939,12500,0.008,939.3,0,2.2,25.9783
22.4125,18.1714,52.8471,1.5007,17.2,36.4,1602351309,0.0,38.1984,12500,0.008,939.3,0,2.2,25.9706
29.371,17.3878,56.1257,1.4885,17.7,38.1,1602351322,0.0,38.1893,12500,0.008,939.3,0,2.2,25.9563
26.8827,17.4061,56.092,1.4883,17.7,39.8,1602351335,0.0,38.1887,12500,0.008,939.3,0,2.2,25.9606
24.9934,17.4365,60.1864,1.4747,18.5,37.4,1602351348,0.0,38.1347,12500,0.008,939.3,0,2.2,25.9325
13.0016,18.6621,29.6341,1.4467,17.2,37.5,1602351907,0.0,39.9062,50000,0.002,1095.7,0,3.9,27.3196
28.0272,18.6728,54.2203,1.5129,20.2,40.1,1602351920,0.0,39.9344,50000,0.002,1095.7,0,3.9,27.4008
35.5773,18.7047,57.024,1.5441,19.2,45.9,1602351933,0.0,39.9346,50000,0.002,1095.7,0,3.9,27.3845
29.42,18.7457,65.6933,1.5258,20.1,48.7,1602351946,0.0,39.0849,50000,0.002,1095.7,0,3.9,27.3693
26.0113,18.7561,58.5734,1.4911,19.8,43.8,1602351959,0.0,39.084,50000,0.002,1095.7,0,3.9,26.5082
30.8642,18.792,56.5618,1.5258,19.2,39.5,1602351972,0.0,39.1051,50000,0.002,1095.7,0,3.9,26.547
27.5741,18.8174,64.9765,1.5141,19.8,46.7,1602351985,0.0,39.1161,50000,0.002,1095.7,0,3.9,26.5201
37.1837,18.9442,72.4549,1.4894,18.9,46.2,1602351998,0.0,39.1005,50000,0.002,1095.7,0,3.9,26.4862
3.9589,19.305,8.869,1.5438,5.6,8.0,1602352557,0.0,40.6151,3125,0.032,238.9,0,1.3,27.7984
6.2334,19.3081,12.9886,1.5425,7.8,12.7,1602352570,0.0,40.6244,3125,0.032,238.9,0,1.3,27.8072
7.5737,19.3168,14.0932,1.5425,7.8,11.6,1602352583,0.0,39.7779,3125,0.032,238.9,0,1.3,27.8142
6.5248,19.3245,14.5712,1.4405,6.6,11.8,1602352596,0.0,39.7057,3125,0.032,238.9,0,1.3,26.7906
11.8463,19.3335,12.5334,1.4392,14.3,11.2,1602352609,0.0,39.7062,3125,0.032,238.9,0,1.3,26.7893
7.2745,19.3405,13.689,1.4418,8.4,12.6,1602352622,0.0,39.7033,3125,0.032,238.9,0,1.3,26.7775
6.1818,19.3445,13.9101,1.2744,6.9,11.7,1602352635,0.0,39.6998,3125,0.032,238.9,0,1.3,26.5947
6.4065,19.3489,13.131,1.2767,6.3,10.7,1602352648,0.0,39.672,3125,0.032,238.9,0,1.3,26.564
5.0681,19.262,8.7562,1.3049,28.9,31.8,1602353194,0.0,41.3659,6250,0.016,469.4,0,1.5,27.8246
11.4234,19.2851,29.6068,1.3406,10.7,21.2,1602353207,0.0,41.3748,6250,0.016,469.4,0,1.5,27.8656
18.3701,19.1883,27.3753,1.3283,18.1,21.0,1602353220,0.0,41.3992,6250,0.016,469.4,0,1.5,27.8533
13.1387,19.2184,29.561,1.3225,10.2,21.1,1602353233,0.0,40.5772,6250,0.016,469.4,0,1.5,27.8504
10.5541,19.2437,28.7628,1.3478,10.4,21.1,1602353246,0.0,40.579,6250,0.016,469.4,0,1.5,27.0103
12.3187,19.2559,27.9821,1.3338,10.3,19.8,1602353259,0.0,40.5813,6250,0.016,469.4,0,1.5,26.9962
11.4665,19.2654,27.6754,1.3345,10.6,20.3,1602353272,0.0,40.5874,6250,0.016,469.4,0,1.5,26.9879
19.183,19.2751,29.8294,1.3284,10.2,20.7,1602353285,0.0,40.5574,6250,0.016,469.4,0,1.5,26.9764
10.9144,19.8705,18.6447,1.4646,31.4,13.2,1602353844,0.0,41.9686,9375,0.012,631.5,0,1.7,28.5042
16.3854,19.8876,37.7862,1.3793,13.4,27.4,1602353857,0.0,41.9652,9375,0.012,631.5,0,1.7,28.4238
13.9443,19.9088,35.0319,1.3318,12.3,25.6,1602353870,0.0,41.9904,9375,0.012,631.5,0,1.7,28.3736
17.1773,19.9352,40.0122,1.3606,12.8,28.5,1602353883,0.0,41.16,9375,0.012,631.5,0,1.7,27.5178
21.5906,19.9493,30.0133,1.3859,17.9,24.6,1602353896,0.0,41.1546,9375,0.012,631.5,0,1.7,27.5532
16.1765,19.958,40.1222,1.3549,12.6,26.3,1602353909,0.0,41.1511,9375,0.012,631.5,0,1.7,27.5182
15.5716,19.9638,34.176,1.3793,12.0,26.5,1602353922,0.0,41.1501,9375,0.012,631.5,0,1.7,27.4655
18.4215,19.9735,35.5599,1.3601,12.9,27.1,1602353935,0.0,41.1281,9375,0.012,631.5,0,1.7,27.498
18.2291,19.9814,37.0739,1.355,13.7,27.5,1602353948,0.0,41.0918,9375,0.012,631.5,0,1.7,27.4714
4.5851,20.4988,12.2559,1.4857,7.8,12.6,1602354572,0.0,43.4002,12500,0.008,939.2,0,2.3,28.9023
22.0459,20.5155,55.2904,1.468,17.4,38.8,1602354585,0.0,43.4047,12500,0.008,939.2,0,2.3,28.8958
22.1073,20.5518,57.0458,1.4988,16.5,45.7,1602354598,0.0,42.6022,12500,0.008,939.2,0,2.3,28.9252
24.1347,20.5872,54.8225,1.4928,17.6,37.7,1602354611,0.0,42.6316,12500,0.008,939.2,0,2.3,28.0376
24.9619,20.5972,53.2511,1.4989,26.1,36.5,1602354624,0.0,42.6349,12500,0.008,939.2,0,2.3,28.0384
23.0193,20.6244,55.7856,1.4377,16.8,37.8,1602354637,0.0,42.6321,12500,0.008,939.2,0,2.3,27.9733
23.1202,20.6339,50.0649,1.4257,17.0,40.1,1602354650,0.0,42.6314,12500,0.008,939.2,0,2.3,27.977
25.0841,20.6774,54.6322,1.5286,18.7,38.5,1602354663,0.0,42.601,12500,0.008,939.2,0,2.3,28.0533
11.8513,21.2786,27.5825,1.573,9.9,21.5,1602355222,0.0,44.4668,50000,0.002,1098.1,0,3.4,29.3304
25.405,21.2807,56.8135,1.4699,20.3,42.7,1602355235,0.0,44.4475,50000,0.002,1098.1,0,3.4,29.3408
31.3343,21.3124,59.1316,1.5178,17.9,41.3,1602355248,0.0,44.4557,50000,0.002,1098.1,0,3.4,29.3745
26.0345,21.3154,65.0527,1.5298,18.4,40.5,1602355261,0.0,44.4467,50000,0.002,1098.1,0,3.4,29.3827
28.8083,21.3306,69.3867,1.4878,18.7,46.3,1602355274,0.0,43.5741,50000,0.002,1098.1,0,3.4,28.4402
27.3374,21.3379,67.2649,1.4756,18.8,45.9,1602355287,0.0,43.5672,50000,0.002,1098.1,0,3.4,28.4304
26.1913,21.346,61.1921,1.5178,19.1,39.8,1602355300,0.0,43.5582,50000,0.002,1098.1,0,3.4,28.461
29.0666,21.3709,70.3477,1.5361,18.8,40.8,1602355313,0.0,43.537,50000,0.002,1098.1,0,3.4,28.483
5.7573,21.5126,16.4976,1.5806,4.4,6.7,1602355872,0.0,45.1886,3125,0.032,238.9,0,1.3,29.8495
6.1118,21.5165,14.7209,1.5808,7.0,14.3,1602355885,0.0,45.1954,3125,0.032,238.9,0,1.3,29.8613
6.6321,21.5218,15.0306,1.581,6.6,11.7,1602355898,0.0,45.1863,3125,0.032,238.9,0,1.3,29.853
6.8285,21.5345,14.9873,1.5757,8.0,13.1,1602355911,0.0,44.3151,3125,0.032,238.9,0,1.3,28.977
10.3965,21.5715,13.2567,1.5759,10.7,12.0,1602355924,0.0,44.3225,3125,0.032,238.9,0,1.3,28.9727
6.1965,21.5802,13.4011,1.5759,7.1,11.7,1602355937,0.0,44.3135,3125,0.032,238.9,0,1.3,28.9545
7.1396,21.5864,13.5293,1.2525,6.9,11.3,1602355950,0.0,44.307,3125,0.032,238.9,0,1.3,28.598
5.9641,21.599,12.8337,1.2543,6.6,11.6,1602355963,0.0,44.3034,3125,0.032,238.9,0,1.3,28.5772
6.3615,21.949,10.3904,1.2868,38.2,50.6,1602356509,0.0,46.1182,6250,0.016,469.4,0,1.5,29.9583
11.1033,21.9647,24.6105,1.295,12.7175,21.5,1602356522,0.0,46.1316,6250,0.016,469.4,0,1.5,29.9874
15.8598,21.8697,32.0421,1.2842,18.4,22.3,1602356535,0.0,46.1581,6250,0.016,469.4,0,1.5,29.9947
12.3555,21.8998,31.3618,1.2953,10.2,23.2,1602356548,0.0,45.3188,6250,0.016,469.4,0,1.5,29.0958
11.2354,21.9306,30.8332,1.3254,9.8,26.6,1602356561,0.0,45.3288,6250,0.016,469.4,0,1.5,29.1157
11.547,21.949,27.752,1.3249,9.9,19.8,1602356574,0.0,45.3289,6250,0.016,469.4,0,1.5,29.1131
16.8432,22.0676,24.6355,1.3192,17.3,21.3,1602356587,0.0,45.343,6250,0.016,469.4,0,1.5,29.0961
12.026,22.0854,29.9105,1.331,9.9,20.8,1602356600,0.0,45.3445,6250,0.016,469.4,0,1.5,29.1076
13.7271,22.8397,20.8213,1.4163,47.1,19.9,1602357159,0.0,47.0103,9375,0.012,631.5,0,1.7,30.4443
13.6186,22.848,27.9513,1.4133,12.8,28.0,1602357172,0.0,47.0073,9375,0.012,631.5,0,1.7,30.4593
16.2429,22.8466,39.7278,1.3943,13.0,27.2,1602357185,0.0,47.0062,9375,0.012,631.5,0,1.7,30.3943
15.4102,22.8605,39.8391,1.3514,21.1,25.8,1602357198,0.0,46.1737,9375,0.012,631.5,0,1.7,30.3706
15.113,22.9212,34.6149,1.3457,12.1,26.1,1602357211,0.0,46.1889,9375,0.012,631.5,0,1.7,29.4535
15.7657,22.9296,37.2009,1.3518,12.5,27.3,1602357224,0.0,46.1837,9375,0.012,631.5,0,1.7,29.5088
15.6305,22.9347,39.8248,1.3525,11.8,25.6,1602357237,0.0,46.171,9375,0.012,631.5,0,1.7,29.4771
15.9926,22.9466,33.1523,1.3458,13.2,26.7,1602357250,0.0,46.1626,9375,0.012,631.5,0,1.7,29.4883
22.7725,23.012,41.3356,1.3281,15.6,28.6,1602357263,0.0,46.1362,9375,0.012,631.5,0,1.7,29.4507
5.5269,22.7862,12.556,1.4999,6.1,9.1,1602357887,0.0,48.0493,12500,0.008,939.2,0,2.5,31.0259
22.6419,22.7972,44.7732,1.4634,18.0,40.0,1602357900,0.0,48.0459,12500,0.008,939.2,0,2.5,31.012
23.4898,22.8106,53.5808,1.4931,17.5,40.3,1602357913,0.0,47.1663,12500,0.008,939.2,0,2.5,31.0437
25.1119,22.8644,49.334,1.4381,18.2,39.7,1602357926,0.0,47.1766,12500,0.008,939.2,0,2.5,30.1261
31.8102,22.9469,54.9772,1.4622,19.2,37.7,1602357939,0.0,47.1958,12500,0.008,939.2,0,2.5,30.1419
23.1302,22.956,47.4824,1.4936,16.4,36.7,1602357952,0.0,47.1772,12500,0.008,939.2,0,2.5,30.1806
25.3625,22.966,51.7754,1.5052,18.2,39.1,1602357965,0.0,47.1647,12500,0.008,939.2,0,2.5,30.1877
27.9308,23.0012,55.1864,1.4747,18.4,39.1,1602357978,0.0,47.1064,12500,0.008,939.2,0,2.5,30.1453
14.089,23.501,19.718,1.5133,7.3,17.2,1602358537,0.0,48.8613,50000,0.002,1098.9,0,3.4,31.4839
27.3762,23.5181,65.2749,1.4716,34.5,44.9,1602358550,0.0,48.8629,50000,0.002,1098.9,0,3.4,31.4515
28.2599,23.5563,68.8199,1.5203,18.9,46.3,1602358563,0.0,48.876,50000,0.002,1098.9,0,3.4,31.5062
26.7696,23.5798,54.2188,1.5201,21.6,42.5,1602358576,0.0,47.9956,50000,0.002,1098.9,0,3.4,31.5245
29.1725,23.595,63.1876,1.4896,20.2,44.4,1602358589,0.0,48.0104,50000,0.002,1098.9,0,3.4,30.5848
25.5292,23.619,68.0461,1.5023,20.5,48.7,1602358602,0.0,48.0162,50000,0.002,1098.9,0,3.4,30.6015
36.3465,23.6554,64.5992,1.4774,28.9,45.1,1602358615,0.0,48.0123,50000,0.002,1098.9,0,3.4,30.5845
26.3458,23.6666,61.0076,1.4815,17.9,41.1,1602358628,0.0,47.9945,50000,0.002,1098.9,0,3.4,30.5604
13.578,23.723,29.3329,1.5712,3.8,5.0,1602359187,0.0,49.4604,3125,0.032,238.9,0,1.3,31.9609
6.6053,23.7291,11.3644,1.4987,6.8,12.9,1602359200,0.0,49.4711,3125,0.032,238.9,0,1.3,31.8848
7.032,23.7418,14.4546,1.4987,7.4,17.9,1602359213,0.0,49.4709,3125,0.032,238.9,0,1.3,31.8812
12.1834,23.8007,17.4718,1.2469,17.9,12.9,1602359226,0.0,48.6282,3125,0.032,238.9,0,1.3,31.6153
6.1387,23.805,11.4902,1.2472,6.1,10.7,1602359239,0.0,48.6357,3125,0.032,238.9,0,1.3,31.6057
6.6926,23.8183,12.5991,1.2597,7.2,11.3,1602359252,0.0,48.63,3125,0.032,238.9,0,1.3,30.7425
6.8058,23.8229,12.5117,1.2597,7.0,11.3,1602359265,0.0,48.6301,3125,0.032,238.9,0,1.3,30.7404
5.719,23.8353,11.9027,1.2599,6.6,11.5,1602359278,0.0,48.6042,3125,0.032,238.9,0,1.3,30.7128
7.5717,24.0835,12.4918,1.3151,59.8,71.9,1602359824,0.0,50.3783,6250,0.016,469.4,0,1.5,32.0314
13.3516,24.1314,22.5267,1.3154,13.0,21.3,1602359837,0.0,50.3728,6250,0.016,469.4,0,1.5,32.0244
14.4119,24.1514,32.0343,1.3275,10.9,21.9,1602359850,0.0,50.3852,6250,0.016,469.4,0,1.5,32.0464
12.1309,24.1794,26.78,1.31,10.7,23.3,1602359863,0.0,49.5438,6250,0.016,469.4,0,1.5,31.1889
12.7353,24.2129,28.5406,1.3381,9.9,19.7,1602359876,0.0,49.5524,6250,0.016,469.4,0,1.5,31.157
11.0011,24.231,28.3021,1.3268,9.5,20.0,1602359889,0.0,49.5652,6250,0.016,469.4,0,1.5,31.1552
17.2431,24.3315,27.5646,1.3151,10.5,22.2,1602359902,0.0,49.5646,6250,0.016,469.4,0,1.5,31.1446
12.3325,24.3522,26.8595,1.3444,10.1,21.4,1602359915,0.0,49.5748,6250,0.016,469.4,0,1.5,31.1384
12.3236,24.3759,27.6385,1.3327,8.4,16.3,1602359928,0.0,49.5709,6250,0.016,469.4,0,1.5,31.1225
11.4388,24.1255,25.011,1.413,12.5,27.1,1602360487,0.0,51.5652,9375,0.012,631.5,0,1.7,32.5976
17.893,24.1523,42.3938,1.4457,12.1,36.4,1602360500,0.0,51.5947,9375,0.012,631.5,0,1.7,32.6557
21.9099,24.2599,38.1647,1.3585,12.5,27.0,1602360513,0.0,50.7511,9375,0.012,631.5,0,1.7,32.5638
14.4328,24.2943,36.834,1.3269,11.5,26.8,1602360526,0.0,50.7676,9375,0.012,631.5,0,1.7,32.5041
17.0792,24.3198,37.7632,1.351,12.6,27.6,1602360539,0.0,50.7789,9375,0.012,631.5,0,1.7,31.6914
15.4799,24.3557,36.2915,1.3757,13.6,26.9,1602360552,0.0,50.8026,9375,0.012,631.5,0,1.7,31.7106
17.0664,24.3697,35.2136,1.4252,13.1,26.3,1602360565,0.0,50.7881,9375,0.012,631.5,0,1.7,31.7539
23.5826,24.4592,35.4405,1.3694,12.6,27.8,1602360578,0.0,50.7717,9375,0.012,631.5,0,1.7,31.6839
15.4248,24.4749,30.7092,1.4005,9.9,20.0,1602360591,0.0,50.7,9375,0.012,631.5,0,1.7,31.6653
9.512,25.1206,12.0683,1.4802,4.8,6.1,1602361202,0.0,52.4242,12500,0.008,939.3,0,2.3,33.1838
17.7076,25.1274,42.5162,1.434,17.5,38.7,1602361215,0.0,52.4326,12500,0.008,939.3,0,2.3,33.1721
21.7835,25.1143,57.0357,1.4734,19.5,36.6,1602361228,0.0,51.5701,12500,0.008,939.3,0,2.3,33.2077
23.0836,25.1554,50.9402,1.4612,24.0,39.3,1602361241,0.0,51.571,12500,0.008,939.3,0,2.3,32.3235
32.4717,25.2408,50.0289,1.4981,17.1,38.0,1602361254,0.0,51.5659,12500,0.008,939.3,0,2.3,32.3597
23.4834,25.263,54.209,1.4854,16.1,36.3,1602361267,0.0,51.5706,12500,0.008,939.3,0,2.3,32.3516
26.7582,25.2976,59.1272,1.4922,18.2,38.0,1602361280,0.0,51.5666,12500,0.008,939.3,0,2.3,32.3501
27.6113,25.3274,52.0676,1.4495,18.0,38.4,1602361293,0.0,51.5193,12500,0.008,939.3,0,2.3,32.2925
16.2459,25.4342,26.8501,1.5528,15.4,30.3,1602361852,0.0,53.4242,50000,0.002,1098.5,0,3.5,33.6353
30.3657,25.5591,55.5922,1.5167,30.9,48.2,1602361865,0.0,53.4391,50000,0.002,1098.5,0,3.5,33.6215
27.7174,25.5689,69.3538,1.511,18.0,45.3,1602361878,0.0,53.4372,50000,0.002,1098.5,0,3.5,33.6261
28.1195,25.5816,68.1313,1.4859,19.8,46.0,1602361891,0.0,52.5491,50000,0.002,1098.5,0,3.5,33.5986
26.7654,25.6242,62.1675,1.4919,19.0,40.6,1602361904,0.0,52.5592,50000,0.002,1098.5,0,3.5,33.5491
29.7003,25.6824,72.9654,1.5282,20.3,41.5,1602361917,0.0,52.5888,50000,0.002,1098.5,0,3.5,32.759
34.192,25.7613,62.1566,1.4862,18.5,45.0,1602361930,0.0,52.5851,50000,0.002,1098.5,0,3.5,32.7075
24.3575,25.773,60.1045,1.5592,18.1,46.4,1602361943,0.0,52.569,50000,0.002,1098.5,0,3.5,32.7972
22.2794,25.8042,40.6257,1.5413,8.6,16.3,1602361956,0.0,52.5399,50000,0.002,1098.5,0,3.5,32.7195
14.095,26.0865,20.5341,1.573,3.9,9.9,1602362502,0.0,54.0076,3125,0.032,238.9,0,1.3,34.0818
4.5628,26.0908,10.1663,1.573,7.1,12.6,1602362515,0.0,54.022,3125,0.032,238.9,0,1.3,34.0906
6.7619,26.1044,13.1939,1.573,15.5,19.7,1602362528,0.0,54.0213,3125,0.032,238.9,0,1.3,34.0828
12.3626,26.177,14.7412,1.573,10.1,13.7,1602362541,0.0,53.194,3125,0.032,238.9,0,1.3,34.0891
6.6983,26.1839,13.3917,1.512,6.4,12.9,1602362554,0.0,53.1952,3125,0.032,238.9,0,1.3,33.0872
6.8381,26.1964,12.5319,1.5122,7.0,11.3,1602362567,0.0,53.2008,3125,0.032,238.9,0,1.3,33.0817
7.3844,26.2068,13.5636,1.5122,7.2,11.4,1602362580,0.0,53.1891,3125,0.032,238.9,0,1.3,33.0791
5.9217,26.2212,12.8938,1.2925,6.8,11.2,1602362593,0.0,53.1768,3125,0.032,238.9,0,1.3,32.817
10.9699,26.358,20.4962,1.3418,10.7,21.0,1602363152,0.0,55.0246,6250,0.016,469.4,0,1.5,34.2792
12.8282,26.3782,28.6642,1.3465,11.0,23.0,1602363165,0.0,55.0363,6250,0.016,469.4,0,1.5,34.2868
12.2577,26.406,28.5581,1.3526,10.2,21.9,1602363178,0.0,55.0454,6250,0.016,469.4,0,1.5,33.483
11.9053,26.4371,25.5142,1.3585,9.9,19.9,1602363191,0.0,54.195,6250,0.016,469.4,0,1.5,33.421
12.5552,26.4605,26.4143,1.352,12.9,19.9,1602363204,0.0,54.1952,6250,0.016,469.4,0,1.5,33.4451
11.1114,26.6176,30.8392,1.3709,9.7,21.7,1602363217,0.0,54.204,6250,0.016,469.4,0,1.5,33.462
13.1365,26.6393,27.5588,1.334,10.0,20.9,1602363230,0.0,54.2203,6250,0.016,469.4,0,1.5,33.4168
12.0483,26.6662,27.0969,1.3404,10.1,20.2,1602363243,0.0,54.2147,6250,0.016,469.4,0,1.5,33.4193
9.187,26.8581,20.7495,1.4754,12.3,24.3,1602363802,0.0,56.15,9375,0.012,631.5,0,2.1,34.7735
17.8479,26.8651,37.1587,1.5176,21.7,37.7,1602363815,0.0,56.1526,9375,0.012,631.5,0,2.1,34.8174
23.1879,26.9673,39.0378,1.3528,12.9,26.4,1602363828,0.0,56.1655,9375,0.012,631.5,0,2.1,34.6381
16.0751,26.9794,36.4257,1.3788,12.5,26.8,1602363841,0.0,55.2682,9375,0.012,631.5,0,2.1,33.8213
15.7069,26.9866,33.8357,1.3899,12.6,26.3,1602363854,0.0,55.2614,9375,0.012,631.5,0,2.1,33.8296
16.7539,26.9976,35.0088,1.4014,13.4,26.7,1602363867,0.0,55.2551,9375,0.012,631.5,0,2.1,33.8274
18.4021,27.0054,37.1767,1.4261,21.0,26.4,1602363880,0.0,55.2424,9375,0.012,631.5,0,2.1,33.8633
17.4874,27.0925,31.1008,1.3714,12.6,26.7,1602363893,0.0,55.2236,9375,0.012,631.5,0,2.1,33.7749
17.1745,27.103,37.0976,1.4014,11.2,24.2,1602363906,0.0,55.1573,9375,0.012,631.5,0,2.1,33.7875
10.4269,27.8257,18.9318,1.531,4.0,6.7,1602364517,0.0,56.8624,12500,0.008,939.1,0,2.2,35.2919
13.1471,27.8246,32.9761,1.39,16.4,36.7,1602364530,0.0,56.8466,12500,0.008,939.1,0,2.2,35.2122
22.8329,27.8584,49.9728,1.5364,22.5,37.0,1602364543,0.0,56.8727,12500,0.008,939.1,0,2.2,34.6067
31.4541,27.14,50.7292,1.4819,27.6,37.4,1602364556,0.0,56.0421,12500,0.008,939.1,0,2.2,34.3944
23.4225,27.1536,54.2619,1.475,16.4,38.4,1602364569,0.0,56.0421,12500,0.008,939.1,0,2.2,34.3779
24.0541,27.1883,51.2706,1.433,17.1,35.9,1602364582,0.0,56.0678,12500,0.008,939.1,0,2.2,34.3276
23.9758,27.2159,57.465,1.5053,18.7,37.6,1602364595,0.0,56.0677,12500,0.008,939.1,0,2.2,34.4125
27.9724,27.2333,56.0652,1.5245,17.8,39.0,1602364608,0.0,56.0316,12500,0.008,939.1,0,2.2,34.4493
25.3491,27.3381,41.7084,1.4879,10.2,20.8,1602364621,0.0,55.9695,12500,0.008,939.1,0,2.2,34.3396
25.0288,27.9167,42.021,1.5298,18.9,42.8,1602365180,0.0,57.6316,50000,0.002,1097.5,0,3.7,35.6832
26.5555,27.9208,64.1467,1.5247,19.0,45.8,1602365193,0.0,57.6256,50000,0.002,1097.5,0,3.7,35.6708
23.0285,27.9335,69.6693,1.5304,21.2,49.0,1602365206,0.0,56.7438,50000,0.002,1097.5,0,3.7,34.7991
30.8239,27.9479,59.2999,1.5064,24.5,41.9,1602365219,0.0,56.7357,50000,0.002,1097.5,0,3.7,34.8074
31.7322,28.0358,60.6434,1.5268,29.9,39.2,1602365232,0.0,56.7346,50000,0.002,1097.5,0,3.7,34.8257
30.8437,27.5405,69.2993,1.4571,19.6,48.0,1602365245,0.0,56.7353,50000,0.002,1097.5,0,3.7,34.7519
30.938,27.5631,70.0542,1.5121,19.3,45.2,1602365258,0.0,56.7269,50000,0.002,1097.5,0,3.7,34.8068
23.8583,27.5832,52.6945,1.494,11.3,27.4,1602365271,0.0,56.6939,50000,0.002,1097.5,0,3.7,34.7554
20.7515,28.4629,45.4104,1.573,10.8,38.1,1602365817,0.0,58.4595,3125,0.032,238.9,0,1.3,36.2035
3.739,28.4677,6.4285,1.5718,13.2,11.9,1602365830,0.0,58.4742,3125,0.032,238.9,0,1.3,36.1866
6.7656,28.487,14.9036,1.5534,7.0,11.5,1602365843,0.0,58.4882,3125,0.032,238.9,0,1.3,36.1807
12.9231,28.5566,15.584,1.291,8.6,14.6,1602365856,0.0,58.4871,3125,0.032,238.9,0,1.3,35.9003
7.8904,28.5633,13.1054,1.2912,8.4,12.2,1602365869,0.0,57.5978,3125,0.032,238.9,0,1.3,34.9965
6.1747,28.574,12.77,1.2912,7.2,12.1,1602365882,0.0,57.6202,3125,0.032,238.9,0,1.3,34.9971
8.0538,28.5828,14.8571,1.2912,7.3,11.8,1602365895,0.0,57.6084,3125,0.032,238.9,0,1.3,34.9892
6.7325,28.5975,11.8533,1.3055,7.0,11.5,1602365908,0.0,57.5866,3125,0.032,238.9,0,1.3,34.9933
6.8327,28.325,13.4284,1.3471,10.2,19.5,1602366467,0.0,59.2949,6250,0.016,469.4,0,1.6,36.1679
12.4627,28.3464,28.932,1.3883,10.9,22.6,1602366480,0.0,59.311,6250,0.016,469.4,0,1.6,36.2148
14.0127,28.381,26.8697,1.3516,11.3,21.1,1602366493,0.0,58.4794,6250,0.016,469.4,0,1.6,36.1651
12.2166,28.4136,27.5326,1.3469,9.8,22.0,1602366506,0.0,58.4926,6250,0.016,469.4,0,1.6,35.332
10.8368,28.4315,22.352,1.3397,16.9,22.9,1602366519,0.0,58.5064,6250,0.016,469.4,0,1.6,35.3024
10.9791,28.5715,25.6966,1.3397,9.9,20.9,1602366532,0.0,58.5053,6250,0.016,469.4,0,1.6,35.3016
12.5824,28.5937,25.1243,1.3453,10.8,21.4,1602366545,0.0,58.5233,6250,0.016,469.4,0,1.6,35.3092
13.5322,28.6239,26.288,1.3394,10.2,21.5,1602366558,0.0,58.5218,6250,0.016,469.4,0,1.6,35.3201
6.4691,29.4567,13.3904,1.4278,10.6,21.0,1602367117,0.0,60.3669,9375,0.012,631.5,0,1.7,36.6176
17.4945,29.4779,39.618,1.4568,13.2,32.8,1602367130,0.0,60.3865,9375,0.012,631.5,0,1.7,36.6125
16.319,29.6175,37.801,1.3956,14.0,26.6,1602367143,0.0,59.6061,9375,0.012,631.5,0,1.7,36.5862
13.0624,29.6528,33.2479,1.3844,11.7,25.0,1602367156,0.0,59.6255,9375,0.012,631.5,0,1.7,35.7102
