acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,host_cpu,Time,class,host_mem,httperf_num,httperf_per,request_rate,interference_wkld_intensity,total_time
39.3497,9.0474,58.9597,1.4641,71.0,1627787248.0,0.0,21.1436,12500,0.008,937.2,0.0,18.9
45.2958,9.0734,60.66,1.494,71.2,1627787261.0,0.0,21.0789,12500,0.008,937.2,0.0,18.9
35.6744,9.0822,50.4384,1.4945,70.3941,1627787274.0,0.0,21.0606,12500,0.008,937.2,0.0,18.9
41.3878,9.0898,63.3998,1.5125,76.0,1627787287.0,0.0,21.0866,12500,0.008,937.2,0.0,18.9
35.1118,9.106,57.3683,1.5247,72.1944,1627787300.0,0.0,21.0659,12500,0.008,937.2,0.0,18.9
24.7957,9.7404,37.5746,1.5199,75.6,1627787872.0,0.0,22.0797,50000,0.002,1076.9,0.0,45.6
46.9082,9.7658,63.6298,1.5012,84.0,1627787885.0,0.0,22.0371,50000,0.002,1076.9,0.0,45.6
42.1892,9.769,64.8154,1.5323,76.7954,1627787898.0,0.0,22.0528,50000,0.002,1076.9,0.0,45.6
48.5806,9.7759,65.7992,1.5207,82.0,1627787911.0,0.0,22.0214,50000,0.002,1076.9,0.0,45.6
42.1769,9.7906,65.534,1.4959,81.8,1627787924.0,0.0,21.9871,50000,0.002,1076.9,0.0,45.6
37.7235,9.794,60.139,1.5258,72.9,1627787937.0,0.0,21.428,50000,0.002,1076.9,0.0,45.6
53.3606,9.2348,69.1596,1.5141,73.9,1627787950.0,0.0,21.3558,50000,0.002,1076.9,0.0,45.6
41.0873,9.2453,70.2512,1.5201,73.0,1627787963.0,0.0,21.339,50000,0.002,1076.9,0.0,45.6
16.623,9.8909,23.5092,1.5493,9.3,1627788522.0,0.0,22.099,3125,0.032,238.9,0.0,3.2
10.2438,9.8991,14.8673,1.5502,23.0,1627788535.0,0.0,22.0948,3125,0.032,238.9,0.0,3.2
9.8787,9.9045,16.9986,1.526,22.9846,1627788548.0,0.0,22.0496,3125,0.032,238.9,0.0,3.2
9.4424,9.9067,18.524,1.5446,23.5,1627788561.0,0.0,22.049,3125,0.032,238.9,0.0,3.2
11.1991,9.9279,14.949,1.2007,25.1449,1627788574.0,0.0,21.6482,3125,0.032,238.9,0.0,3.2
8.9841,9.928,14.1964,1.2029,22.3155,1627788587.0,0.0,21.638,3125,0.032,238.9,0.0,3.2
9.3626,9.9348,16.7903,1.2032,21.0789,1627788600.0,0.0,21.6134,3125,0.032,238.9,0.0,3.2
8.965,9.9385,14.934,1.2037,20.4,1627788613.0,0.0,21.5575,3125,0.032,238.9,0.0,3.2
4.6783,10.2105,7.5851,1.2889,12.2,1627789159.0,0.0,20.3694,6250,0.016,469.4,0.0,4.0
15.5593,10.2172,24.3398,1.3122,40.2,1627789172.0,0.0,20.405,6250,0.016,469.4,0.0,4.0
22.6198,10.2323,31.6225,1.349,37.7,1627789185.0,0.0,20.4432,6250,0.016,469.4,0.0,4.0
19.7198,10.2395,33.2143,1.3488,39.9,1627789198.0,0.0,20.4264,6250,0.016,469.4,0.0,4.0
16.3778,10.2486,28.0067,1.3067,36.3472,1627789211.0,0.0,20.3824,6250,0.016,469.4,0.0,4.0
18.7491,10.2605,32.4247,1.3119,36.3127,1627789224.0,0.0,20.3497,6250,0.016,469.4,0.0,4.0
15.5346,10.2676,30.381,1.2948,39.5725,1627789237.0,0.0,20.3499,6250,0.016,469.4,0.0,4.0
22.2617,9.5915,32.3082,1.3245,38.9,1627789250.0,0.0,20.3268,6250,0.016,469.4,0.0,4.0
10.9961,10.0953,19.2393,1.4622,30.8,1627789809.0,0.0,20.7281,9375,0.012,631.4,0.0,5.0
15.1072,10.1067,29.2802,1.4266,48.7,1627789822.0,0.0,20.7173,9375,0.012,631.4,0.0,5.0
22.6139,10.1415,43.4655,1.4811,49.6899,1627789835.0,0.0,20.7837,9375,0.012,631.4,0.0,5.0
22.3181,10.1709,39.4852,1.3292,48.2,1627789848.0,0.0,20.6309,9375,0.012,631.4,0.0,5.0
27.1975,10.1916,41.0293,1.3468,45.8,1627789861.0,0.0,20.6419,9375,0.012,631.4,0.0,5.0
25.5101,10.2195,40.3392,1.3463,48.9,1627789874.0,0.0,20.6439,9375,0.012,631.4,0.0,5.0
23.1755,10.2335,42.0598,1.3649,48.3103,1627789887.0,0.0,20.6552,9375,0.012,631.4,0.0,5.0
24.3757,10.2533,36.247,1.3649,48.3,1627789900.0,0.0,20.6283,9375,0.012,631.4,0.0,5.0
26.2697,10.2738,43.5921,1.4019,53.0,1627789913.0,0.0,20.1475,9375,0.012,631.4,0.0,5.0
21.5041,9.9505,28.2097,1.5428,62.5,1627790537.0,0.0,21.2541,12500,0.008,938.9,0.0,15.9
37.7984,9.9637,59.9808,1.4601,73.5947,1627790550.0,0.0,21.1705,12500,0.008,938.9,0.0,15.9
37.3738,9.9721,60.9444,1.5237,71.3,1627790563.0,0.0,21.1842,12500,0.008,938.9,0.0,15.9
38.4651,9.983,52.5782,1.4812,69.0,1627790576.0,0.0,21.1535,12500,0.008,938.9,0.0,15.9
39.3014,9.9988,59.9066,1.4693,70.6,1627790589.0,0.0,21.1578,12500,0.008,938.9,0.0,15.9
43.1822,10.0098,62.8765,1.4817,77.3,1627790602.0,0.0,21.1545,12500,0.008,938.9,0.0,15.9
38.6999,10.0233,59.3943,1.5059,73.5,1627790615.0,0.0,20.4533,12500,0.008,938.9,0.0,15.9
38.1275,10.0353,56.0378,1.4998,73.6947,1627790628.0,0.0,20.4339,12500,0.008,938.9,0.0,15.9
31.719,10.8827,55.2793,1.4842,83.5,1627791200.0,0.0,21.2747,50000,0.002,1082.5,0.0,41.9
42.0448,10.892,66.3219,1.484,81.9,1627791213.0,0.0,21.2747,50000,0.002,1082.5,0.0,41.9
50.0346,10.9047,57.5792,1.5391,83.9,1627791226.0,0.0,21.3289,50000,0.002,1082.5,0.0,41.9
42.5757,10.9173,62.5525,1.5343,77.3,1627791239.0,0.0,21.3071,50000,0.002,1082.5,0.0,41.9
41.5112,10.9259,63.6139,1.5328,72.6,1627791252.0,0.0,21.2745,50000,0.002,1082.5,0.0,41.9
44.3899,10.9304,63.7199,1.5023,77.4045,1627791265.0,0.0,21.2245,50000,0.002,1082.5,0.0,41.9
45.4051,11.0101,72.5058,1.5203,80.2,1627791278.0,0.0,21.2818,50000,0.002,1082.5,0.0,41.9
50.1168,10.4061,60.2944,1.533,83.4967,1627791291.0,0.0,21.2632,50000,0.002,1082.5,0.0,41.9
9.5501,11.0039,10.3619,1.6244,18.9,1627791850.0,0.0,21.7011,3125,0.032,238.9,0.0,3.2
9.0883,11.0117,14.544,1.6244,21.3,1627791863.0,0.0,21.688,3125,0.032,238.9,0.0,3.2
8.9288,11.0136,14.6623,1.6244,23.9848,1627791876.0,0.0,21.6834,3125,0.032,238.9,0.0,3.2
11.0193,11.0174,19.1556,1.5575,21.5,1627791889.0,0.0,21.5811,3125,0.032,238.9,0.0,3.2
8.0154,11.0209,13.8838,1.5575,20.7901,1627791902.0,0.0,21.5576,3125,0.032,238.9,0.0,3.2
12.0546,11.0352,15.3767,1.2409,23.4694,1627791915.0,0.0,21.1961,3125,0.032,238.9,0.0,3.2
9.8637,11.042,15.7846,1.2409,19.3,1627791928.0,0.0,21.1567,3125,0.032,238.9,0.0,3.2
8.7789,11.0458,12.9198,1.2409,20.1243,1627791941.0,0.0,21.1322,3125,0.032,238.9,0.0,3.2
8.4879,11.3918,13.5306,1.2773,46.0108,1627792487.0,0.0,21.3934,6250,0.016,469.4,0.0,4.0
16.2637,11.4068,30.0455,1.3197,38.6,1627792500.0,0.0,21.4499,6250,0.016,469.4,0.0,4.0
19.9703,11.4221,32.169,1.3681,42.0,1627792513.0,0.0,21.534,6250,0.016,469.4,0.0,4.0
20.4388,10.8028,31.5571,1.3317,39.9,1627792526.0,0.0,21.5052,6250,0.016,469.4,0.0,4.0
18.0197,10.8404,29.0924,1.3315,38.3123,1627792539.0,0.0,21.5165,6250,0.016,469.4,0.0,4.0
16.0426,10.8668,30.7706,1.3067,35.4613,1627792552.0,0.0,21.5144,6250,0.016,469.4,0.0,4.0
18.7464,10.9296,31.5363,1.3249,38.4,1627792565.0,0.0,21.541,6250,0.016,469.4,0.0,4.0
20.9312,10.9691,28.5848,1.3127,38.2,1627792578.0,0.0,21.5256,6250,0.016,469.4,0.0,4.0
23.0057,11.4145,24.5692,1.4475,68.1,1627793137.0,0.0,21.9435,9375,0.012,631.4,0.0,5.1
22.128,11.428,37.1303,1.3742,53.1906,1627793150.0,0.0,21.8904,9375,0.012,631.4,0.0,5.1
24.7112,11.4414,35.9287,1.4041,50.7,1627793163.0,0.0,21.8078,9375,0.012,631.4,0.0,5.1
22.2358,11.4499,38.8321,1.3794,46.5,1627793176.0,0.0,21.8397,9375,0.012,631.4,0.0,5.1
24.3926,11.462,38.8753,1.3919,54.2,1627793189.0,0.0,21.8315,9375,0.012,631.4,0.0,5.1
27.3405,11.4696,36.644,1.3438,49.2,1627793202.0,0.0,21.7665,9375,0.012,631.4,0.0,5.1
21.7314,11.4863,43.3309,1.4394,48.2104,1627793215.0,0.0,21.8609,9375,0.012,631.4,0.0,5.1
26.9046,11.4996,39.8592,1.3799,47.7,1627793228.0,0.0,21.7717,9375,0.012,631.4,0.0,5.1
22.2074,11.5097,39.7523,1.3494,52.0,1627793241.0,0.0,21.7091,9375,0.012,631.4,0.0,5.1
12.7869,11.0602,19.3531,1.5081,31.7,1627793865.0,0.0,22.244,12500,0.008,939.2,0.0,14.5
35.7654,11.1,58.1408,1.4835,74.2,1627793878.0,0.0,22.274,12500,0.008,939.2,0.0,14.5
39.8113,11.1133,66.5055,1.5142,68.9,1627793891.0,0.0,22.3071,12500,0.008,939.2,0.0,14.5
39.4992,11.1249,49.6994,1.5142,70.5941,1627793904.0,0.0,22.279,12500,0.008,939.2,0.0,14.5
35.5798,11.1336,64.0709,1.4962,71.7,1627793917.0,0.0,22.2673,12500,0.008,939.2,0.0,14.5
47.9062,11.1736,63.0028,1.508,80.4,1627793930.0,0.0,22.2598,12500,0.008,939.2,0.0,14.5
35.67,11.1897,59.6137,1.5147,74.8,1627793943.0,0.0,21.7211,12500,0.008,939.2,0.0,14.5
42.0164,11.198,58.7753,1.502,74.4,1627793956.0,0.0,21.6968,12500,0.008,939.2,0.0,14.5
40.5009,11.8462,60.1256,1.4774,79.6,1627794528.0,0.0,22.3801,50000,0.002,1084.2,0.0,41.1
38.4784,11.8496,67.969,1.5033,73.4,1627794541.0,0.0,22.4232,50000,0.002,1084.2,0.0,41.1
44.1971,11.8723,67.7907,1.5026,74.5,1627794554.0,0.0,22.3957,50000,0.002,1084.2,0.0,41.1
46.8968,11.2924,68.2783,1.4852,81.6,1627794567.0,0.0,22.3659,50000,0.002,1084.2,0.0,41.1
42.7144,11.3013,58.1559,1.5455,82.1036,1627794580.0,0.0,22.4043,50000,0.002,1084.2,0.0,41.1
48.9393,11.3163,64.1799,1.5165,80.6,1627794593.0,0.0,22.3836,50000,0.002,1084.2,0.0,41.1
39.921,11.3263,61.4337,1.5021,75.4,1627794606.0,0.0,22.3367,50000,0.002,1084.2,0.0,41.1
41.1978,11.3268,62.3358,1.5077,74.895,1627794619.0,0.0,22.3008,50000,0.002,1084.2,0.0,41.1
4.3069,11.8008,7.9975,1.5583,18.7513,1627795178.0,0.0,22.6257,3125,0.032,238.9,0.0,3.2
14.7822,11.8304,14.7218,1.5588,23.2,1627795191.0,0.0,22.6216,3125,0.032,238.9,0.0,3.2
9.8934,11.8359,15.3086,1.5588,22.6,1627795204.0,0.0,22.595,3125,0.032,238.9,0.0,3.2
11.1766,11.8334,17.9448,1.5588,23.1,1627795217.0,0.0,22.5678,3125,0.032,238.9,0.0,3.2
8.1481,11.8388,14.8612,1.559,20.9,1627795230.0,0.0,22.5289,3125,0.032,238.9,0.0,3.2
10.4741,11.8465,16.3098,1.5469,26.7707,1627795243.0,0.0,22.5032,3125,0.032,238.9,0.0,3.2
11.5305,11.8616,12.2174,1.5469,20.1639,1627795256.0,0.0,22.4924,3125,0.032,238.9,0.0,3.2
9.3462,11.8697,16.5054,1.2356,20.7,1627795269.0,0.0,22.1175,3125,0.032,238.9,0.0,3.2
4.3884,11.4958,7.6304,1.29,11.9176,1627795815.0,0.0,22.6866,6250,0.016,469.4,0.0,4.0
18.2816,11.5085,30.1606,1.3093,40.0,1627795828.0,0.0,22.6944,6250,0.016,469.4,0.0,4.0
18.5036,11.5121,32.7276,1.3327,36.4,1627795841.0,0.0,22.7199,6250,0.016,469.4,0.0,4.0
23.7412,11.5255,33.9116,1.3264,44.7,1627795854.0,0.0,22.6999,6250,0.016,469.4,0.0,4.0
14.8743,11.5318,31.6245,1.3202,37.2,1627795867.0,0.0,22.6664,6250,0.016,469.4,0.0,4.0
15.9838,11.547,26.9056,1.2907,36.5,1627795880.0,0.0,22.6396,6250,0.016,469.4,0.0,4.0
17.5137,11.5604,27.1182,1.3443,37.9,1627795893.0,0.0,22.6753,6250,0.016,469.4,0.0,4.0
17.6284,11.5677,36.2174,1.3325,38.4,1627795906.0,0.0,22.6467,6250,0.016,469.4,0.0,4.0
9.9721,11.9374,13.102,1.4615,37.0126,1627796465.0,0.0,22.8687,9375,0.012,631.5,0.0,5.8
24.6251,11.9673,40.6493,1.4292,51.7904,1627796478.0,0.0,22.8402,9375,0.012,631.5,0.0,5.8
24.7042,11.9679,40.9351,1.4667,47.8,1627796491.0,0.0,22.8673,9375,0.012,631.5,0.0,5.8
21.4715,11.9819,42.5366,1.3507,48.8,1627796504.0,0.0,22.723,9375,0.012,631.5,0.0,5.8
23.6701,11.9918,33.9042,1.3934,46.4107,1627796517.0,0.0,22.7521,9375,0.012,631.5,0.0,5.8
30.7465,12.0476,35.1361,1.3877,55.8,1627796530.0,0.0,22.7343,9375,0.012,631.5,0.0,5.8
23.8568,12.0655,39.8426,1.4424,47.9896,1627796543.0,0.0,22.7727,9375,0.012,631.5,0.0,5.8
25.9959,12.0702,38.5625,1.4483,51.5,1627796556.0,0.0,22.6857,9375,0.012,631.5,0.0,5.8
24.3278,12.0825,40.661,1.3687,49.9,1627796569.0,0.0,22.6284,9375,0.012,631.5,0.0,5.8
8.2291,11.7597,12.9228,1.4986,26.9854,1627797193.0,0.0,23.196,12500,0.008,938.4,0.0,17.7
40.2185,11.775,63.0061,1.4925,74.0,1627797206.0,0.0,23.194,12500,0.008,938.4,0.0,17.7
35.7459,11.7877,69.807,1.5107,71.1058,1627797219.0,0.0,23.1962,12500,0.008,938.4,0.0,17.7
36.8089,11.7907,48.5375,1.4989,69.2,1627797232.0,0.0,23.1736,12500,0.008,938.4,0.0,17.7
39.3901,11.8098,50.7227,1.4931,69.9,1627797245.0,0.0,23.1365,12500,0.008,938.4,0.0,17.7
37.5584,11.8683,55.9219,1.4618,73.3,1627797258.0,0.0,22.5785,12500,0.008,938.4,0.0,17.7
47.663,11.9062,59.2857,1.4988,83.9,1627797271.0,0.0,22.6263,12500,0.008,938.4,0.0,17.7
41.3982,11.9116,66.0044,1.4686,73.2,1627797284.0,0.0,22.5428,12500,0.008,938.4,0.0,17.7
29.6106,12.6445,52.7355,1.5031,83.6,1627797856.0,0.0,23.4554,50000,0.002,1082.0,0.0,42.7
39.425,12.6513,61.431,1.4973,84.1,1627797869.0,0.0,23.4286,50000,0.002,1082.0,0.0,42.7
45.6121,12.6552,64.6718,1.5219,79.5041,1627797882.0,0.0,23.4411,50000,0.002,1082.0,0.0,42.7
42.0675,12.6721,71.6222,1.546,76.1,1627797895.0,0.0,23.4426,50000,0.002,1082.0,0.0,42.7
48.1757,12.0596,64.6838,1.4968,78.4,1627797908.0,0.0,23.3706,50000,0.002,1082.0,0.0,42.7
38.8736,12.0648,72.1833,1.5092,73.1946,1627797921.0,0.0,23.3842,50000,0.002,1082.0,0.0,42.7
43.7423,12.0719,60.0925,1.5088,75.4,1627797934.0,0.0,23.3491,50000,0.002,1082.0,0.0,42.7
45.04,12.0801,70.7807,1.5456,80.5,1627797947.0,0.0,23.3562,50000,0.002,1082.0,0.0,42.7
9.7583,12.7328,19.9437,1.563,11.0,1627798506.0,0.0,23.8538,3125,0.032,238.9,0.0,3.2
9.5987,12.7519,16.2256,1.5711,21.7,1627798519.0,0.0,23.8627,3125,0.032,238.9,0.0,3.2
9.5189,12.7655,14.4107,1.5752,27.7856,1627798532.0,0.0,23.8682,3125,0.032,238.9,0.0,3.2
11.2711,12.8044,16.842,1.5752,23.1,1627798545.0,0.0,23.8696,3125,0.032,238.9,0.0,3.2
8.2754,12.821,14.1484,1.5691,21.0263,1627798558.0,0.0,23.8364,3125,0.032,238.9,0.0,3.2
10.0062,12.8331,15.3933,1.5694,22.3,1627798571.0,0.0,23.8387,3125,0.032,238.9,0.0,3.2
10.3988,12.8425,15.4972,1.356,20.8,1627798584.0,0.0,23.587,3125,0.032,238.9,0.0,3.2
11.3542,12.8567,14.7015,1.356,27.1,1627798597.0,0.0,23.5708,3125,0.032,238.9,0.0,3.2
8.3005,12.4326,7.1425,1.2724,12.4175,1627799143.0,0.0,23.8481,6250,0.016,469.4,0.0,4.0
16.8878,12.4358,25.8759,1.3142,39.8,1627799156.0,0.0,23.8935,6250,0.016,469.4,0.0,4.0
17.6377,12.4488,33.4036,1.2907,38.2,1627799169.0,0.0,23.8698,6250,0.016,469.4,0.0,4.0
18.3492,12.4595,33.2369,1.3198,40.1,1627799182.0,0.0,23.8766,6250,0.016,469.4,0.0,4.0
16.8289,12.4729,26.7192,1.3022,37.1,1627799195.0,0.0,23.8518,6250,0.016,469.4,0.0,4.0
17.113,12.5153,28.5512,1.3255,35.8,1627799208.0,0.0,23.2995,6250,0.016,469.4,0.0,4.0
17.4926,12.5146,31.0771,1.3088,39.5,1627799221.0,0.0,23.2714,6250,0.016,469.4,0.0,4.0
17.3629,12.5239,27.0878,1.3623,38.4,1627799234.0,0.0,23.2322,6250,0.016,469.4,0.0,4.0
8.9606,12.8452,14.7876,1.3752,25.9,1627799793.0,0.0,22.77,9375,0.012,631.3,0.0,5.1
16.1108,12.8473,32.7446,1.3937,50.9,1627799806.0,0.0,22.7912,9375,0.012,631.3,0.0,5.1
30.7485,12.8613,40.9791,1.4174,49.6,1627799819.0,0.0,22.7932,9375,0.012,631.3,0.0,5.1
25.7511,12.8752,41.3477,1.4421,47.5,1627799832.0,0.0,22.8247,9375,0.012,631.3,0.0,5.1
22.5715,12.9083,40.5364,1.3753,46.2,1627799845.0,0.0,22.697,9375,0.012,631.3,0.0,5.1
22.8157,12.9207,42.3268,1.3262,48.5,1627799858.0,0.0,22.6985,9375,0.012,631.3,0.0,5.1
26.069,12.9594,37.4761,1.3804,49.1,1627799871.0,0.0,22.7736,9375,0.012,631.3,0.0,5.1
23.8406,13.0107,40.4898,1.3321,47.9,1627799884.0,0.0,22.7211,9375,0.012,631.3,0.0,5.1
24.46,13.0216,41.0412,1.3809,49.4,1627799897.0,0.0,22.8586,9375,0.012,631.3,0.0,5.1
21.8439,12.6965,27.4447,1.5172,44.4,1627800521.0,0.0,23.0459,12500,0.008,939.0,0.0,18.1
38.5867,12.7104,64.711,1.516,76.0,1627800534.0,0.0,23.0497,12500,0.008,939.0,0.0,18.1
36.4944,12.7104,57.016,1.5214,71.0,1627800547.0,0.0,23.0388,12500,0.008,939.0,0.0,18.1
42.1329,12.7394,65.6251,1.509,79.4,1627800560.0,0.0,23.0036,12500,0.008,939.0,0.0,18.1
35.1348,12.7576,55.8581,1.5287,70.0,1627800573.0,0.0,22.5105,12500,0.008,939.0,0.0,18.1
37.7137,12.7567,53.1058,1.5033,69.9,1627800586.0,0.0,22.4832,12500,0.008,939.0,0.0,18.1
37.6646,12.7709,66.3851,1.5339,72.4,1627800599.0,0.0,22.4936,12500,0.008,939.0,0.0,18.1
39.6628,12.7814,57.3071,1.5282,72.7,1627800612.0,0.0,22.4695,12500,0.008,939.0,0.0,18.1
34.1216,13.1713,60.1714,1.4774,83.5033,1627801184.0,0.0,23.287,50000,0.002,1076.7,0.0,44.7
49.7368,12.5823,57.1884,1.4899,74.4,1627801197.0,0.0,23.2967,50000,0.002,1076.7,0.0,44.7
40.6834,12.587,62.1473,1.5017,78.9958,1627801210.0,0.0,23.3167,50000,0.002,1076.7,0.0,44.7
40.2314,12.6055,63.1432,1.5003,75.7,1627801223.0,0.0,23.2806,50000,0.002,1076.7,0.0,44.7
41.0631,12.6144,66.1834,1.5371,74.8,1627801236.0,0.0,23.3043,50000,0.002,1076.7,0.0,44.7
40.3191,12.6398,63.6635,1.5501,78.6,1627801249.0,0.0,22.5579,50000,0.002,1076.7,0.0,44.7
52.6269,12.6704,64.4789,1.4893,81.4963,1627801262.0,0.0,22.493,50000,0.002,1076.7,0.0,44.7
43.2744,12.6764,56.6561,1.5205,82.4,1627801275.0,0.0,22.4988,50000,0.002,1076.7,0.0,44.7
8.179,13.2539,15.4688,1.5526,12.6,1627801834.0,0.0,23.4332,3125,0.032,238.9,0.0,3.2
10.1908,13.2581,15.9257,1.5526,22.6,1627801847.0,0.0,23.4322,3125,0.032,238.9,0.0,3.2
9.6213,13.2657,15.6253,1.5667,22.2,1627801860.0,0.0,23.4223,3125,0.032,238.9,0.0,3.2
11.5894,13.2736,18.1926,1.577,20.8158,1627801873.0,0.0,23.4181,3125,0.032,238.9,0.0,3.2
10.7712,13.2957,13.0325,1.577,19.8,1627801886.0,0.0,23.3866,3125,0.032,238.9,0.0,3.2
8.8117,13.3021,15.2513,1.4369,22.8154,1627801899.0,0.0,23.214,3125,0.032,238.9,0.0,3.2
11.174,13.3092,16.6793,1.4371,22.1934,1627801912.0,0.0,23.2106,3125,0.032,238.9,0.0,3.2
9.576,13.3137,14.12,1.4391,21.4157,1627801925.0,0.0,22.9469,3125,0.032,238.9,0.0,3.2
8.3093,13.313,11.6743,1.2682,43.0,1627802471.0,0.0,23.5337,6250,0.016,469.3,0.0,4.0
21.0699,13.364,32.7105,1.3036,44.3,1627802484.0,0.0,23.6087,6250,0.016,469.3,0.0,4.0
18.3931,13.3688,30.8122,1.328,40.3,1627802497.0,0.0,23.634,6250,0.016,469.3,0.0,4.0
17.4446,13.4055,33.6807,1.3348,39.8557,1627802510.0,0.0,23.6244,6250,0.016,469.3,0.0,4.0
18.176,13.4235,27.1751,1.3227,37.8,1627802523.0,0.0,23.6071,6250,0.016,469.3,0.0,4.0
16.5457,13.4282,29.8982,1.3114,35.5,1627802536.0,0.0,23.0533,6250,0.016,469.3,0.0,4.0
22.5966,13.4744,32.427,1.3344,37.9876,1627802549.0,0.0,23.0853,6250,0.016,469.3,0.0,4.0
17.2965,13.4836,29.7115,1.3163,37.6,1627802562.0,0.0,23.0518,6250,0.016,469.3,0.0,4.0
16.6728,13.9343,27.5205,1.4702,67.6,1627803121.0,0.0,24.3334,9375,0.012,631.5,0.0,4.9
19.0521,13.9377,30.6686,1.4162,50.7902,1627803134.0,0.0,24.2643,9375,0.012,631.5,0.0,4.9
26.8227,13.9488,44.5001,1.4526,46.7,1627803147.0,0.0,24.2864,9375,0.012,631.5,0.0,4.9
28.6006,13.9852,34.7187,1.4946,55.009,1627803160.0,0.0,24.3191,9375,0.012,631.5,0.0,4.9
21.2516,13.9943,39.2646,1.3545,45.8108,1627803173.0,0.0,24.1347,9375,0.012,631.5,0.0,4.9
26.5237,13.999,37.7906,1.3603,49.3,1627803186.0,0.0,24.1489,9375,0.012,631.5,0.0,4.9
25.8846,14.0153,41.2893,1.3359,47.7,1627803199.0,0.0,23.4491,9375,0.012,631.5,0.0,4.9
22.8905,14.0187,36.7756,1.3361,48.8,1627803212.0,0.0,23.4738,9375,0.012,631.5,0.0,4.9
29.9368,14.0429,42.6558,1.3728,50.0,1627803225.0,0.0,23.4229,9375,0.012,631.5,0.0,4.9
25.3089,13.606,22.5021,1.4713,37.3,1627803849.0,0.0,24.3588,12500,0.008,939.2,0.0,15.5
24.5986,13.6168,39.2894,1.4591,73.4,1627803862.0,0.0,24.3762,12500,0.008,939.2,0.0,15.5
34.93,13.6284,55.5206,1.484,71.3,1627803875.0,0.0,24.384,12500,0.008,939.2,0.0,15.5
38.5216,13.6428,58.8022,1.4509,68.4937,1627803888.0,0.0,24.3176,12500,0.008,939.2,0.0,15.5
36.6933,13.638,62.5964,1.5069,71.8056,1627803901.0,0.0,24.3483,12500,0.008,939.2,0.0,15.5
46.4289,13.7022,51.7566,1.5199,69.0,1627803914.0,0.0,24.3065,12500,0.008,939.2,0.0,15.5
35.6279,13.7106,68.1253,1.4779,74.8,1627803927.0,0.0,23.6711,12500,0.008,939.2,0.0,15.5
36.928,13.7264,54.9924,1.5014,74.2,1627803940.0,0.0,23.652,12500,0.008,939.2,0.0,15.5
25.8885,13.4533,34.0379,1.4426,73.0,1627804512.0,0.0,24.5586,50000,0.002,1081.8,0.0,44.4
39.8516,13.4537,61.4527,1.4926,71.1,1627804525.0,0.0,24.6051,50000,0.002,1081.8,0.0,44.4
48.8853,13.4812,64.8921,1.546,71.0,1627804538.0,0.0,24.6493,50000,0.002,1081.8,0.0,44.4
43.4877,13.4844,62.7269,1.5214,84.7,1627804551.0,0.0,24.6045,50000,0.002,1081.8,0.0,44.4
39.9695,13.4863,72.4259,1.5039,83.6,1627804564.0,0.0,23.7377,50000,0.002,1081.8,0.0,44.4
45.6886,13.4932,66.2668,1.4915,79.7,1627804577.0,0.0,23.7273,50000,0.002,1081.8,0.0,44.4
43.4101,13.5015,64.5043,1.4919,78.3,1627804590.0,0.0,23.7256,50000,0.002,1081.8,0.0,44.4
50.3482,13.5207,63.9869,1.5095,76.2,1627804603.0,0.0,23.6809,50000,0.002,1081.8,0.0,44.4
12.9989,13.9806,22.658,1.5403,14.1,1627805162.0,0.0,24.4752,3125,0.032,238.9,0.0,3.3
10.3896,14.0205,15.9458,1.5406,22.9,1627805175.0,0.0,24.4669,3125,0.032,238.9,0.0,3.3
10.4277,14.0289,16.185,1.5169,24.2152,1627805188.0,0.0,24.4334,3125,0.032,238.9,0.0,3.3
9.9832,14.0348,17.3774,1.5205,24.1,1627805201.0,0.0,24.4167,3125,0.032,238.9,0.0,3.3
8.1311,14.0441,15.4725,1.2178,21.7,1627805214.0,0.0,24.0438,3125,0.032,238.9,0.0,3.3
9.9788,14.0461,14.4719,1.2178,28.8003,1627805227.0,0.0,23.5023,3125,0.032,238.9,0.0,3.3
9.8874,14.0576,14.3972,1.2178,21.3,1627805240.0,0.0,23.4816,3125,0.032,238.9,0.0,3.3
10.2115,14.0711,14.8593,1.2236,21.8,1627805253.0,0.0,23.446,3125,0.032,238.9,0.0,3.3
5.9423,13.9599,9.1943,1.297,15.4,1627805799.0,0.0,24.5095,6250,0.016,469.4,0.0,4.1
16.1226,13.9687,25.4513,1.3089,39.7,1627805812.0,0.0,24.5147,6250,0.016,469.4,0.0,4.1
19.5821,13.9852,32.2678,1.3751,38.9,1627805825.0,0.0,24.5838,6250,0.016,469.4,0.0,4.1
21.3728,14.0146,34.9134,1.3324,39.5,1627805838.0,0.0,24.5083,6250,0.016,469.4,0.0,4.1
18.7149,14.0209,27.947,1.3323,38.1876,1627805851.0,0.0,24.4689,6250,0.016,469.4,0.0,4.1
18.1291,14.0314,29.2049,1.3448,36.4,1627805864.0,0.0,23.9683,6250,0.016,469.4,0.0,4.1
18.7314,14.0391,32.0776,1.345,38.8,1627805877.0,0.0,23.9655,6250,0.016,469.4,0.0,4.1
17.9589,14.0436,29.4696,1.3204,39.6,1627805890.0,0.0,23.899,6250,0.016,469.4,0.0,4.1
15.3152,14.5115,13.4516,1.4791,29.5409,1627806449.0,0.0,24.7765,9375,0.012,631.4,0.0,5.5
